gx,gy,gz,acx,acy,acz,time
46.14,23.8,-112.61,0.23,-0.93,0.47,28/3/2022 10:13
25.33,7.51,-67.26,0.13,-0.86,0.36,28/3/2022 10:13
-4.76,62.5,-30.64,0.25,-0.8,0.33,28/3/2022 10:13
2.2,27.65,-43.46,0.29,-0.82,0.32,28/3/2022 10:13
17.76,6.16,-15.99,0.34,-1.13,0.34,28/3/2022 10:13
-5.19,-0.73,41.63,0.34,-1.14,0.26,28/3/2022 10:13
-12.21,-59.94,108.28,0.23,-0.96,0.19,28/3/2022 10:13
-19.1,-58.9,88.38,0.17,-0.88,0.17,28/3/2022 10:13
-21.3,-29.66,35.52,0.15,-0.87,0.16,28/3/2022 10:13
-15.5,20.14,-5.86,0.15,-1.04,0.2,28/3/2022 10:13
24.6,31.8,-97.9,0.23,-0.83,0.37,28/3/2022 10:13
18.68,21,-62.87,0.18,-0.97,0.3,28/3/2022 10:13
11.54,52.19,-46.39,0.28,-0.77,0.27,28/3/2022 10:13
20.63,30.03,-50.54,0.29,-0.94,0.32,28/3/2022 10:14
20.94,-1.95,-14.89,0.32,-1.04,0.39,28/3/2022 10:14
1.53,-10.07,17.76,0.42,-1.22,0.38,28/3/2022 10:14
-22.64,-86.61,69.46,0.29,-1.1,0.18,28/3/2022 10:14
-48.71,-32.35,88.5,0.23,-0.97,0.09,28/3/2022 10:14
-32.78,-39.86,88.13,0.21,-0.85,0.07,28/3/2022 10:14
-10.44,-12.33,51.03,0.17,-0.88,0.13,28/3/2022 10:14
8.79,37.35,-13.85,0.16,-1.19,0.23,28/3/2022 10:14
45.17,18.49,-117.07,0.23,-0.95,0.48,28/3/2022 10:14
5.31,49.68,-85.45,0.16,-0.88,0.29,28/3/2022 10:14
-8.48,82.64,-45.96,0.37,-0.82,0.27,28/3/2022 10:14
20.57,-12.08,-49.44,0.33,-0.82,0.35,28/3/2022 10:14
13.61,-37.84,-14.1,0.37,-1.08,0.38,28/3/2022 10:14
-13.67,-52.98,62.56,0.35,-1.07,0.27,28/3/2022 10:14
-38.51,-76.23,105.41,0.25,-1.14,0.1,28/3/2022 10:14
-44.01,-32.35,104.86,0.23,-1,-0.01,28/3/2022 10:14
-18.62,-28.63,83.19,0.24,-0.88,-0.01,28/3/2022 10:14
30.94,-52.55,19.35,0.23,-0.82,0.17,28/3/2022 10:14
51.39,-76.9,-45.53,0.2,-1.19,0.22,28/3/2022 10:14
65.55,-27.59,-39.43,0.28,-0.8,0.43,28/3/2022 10:14
44.62,-65.86,-18.49,0.24,-0.89,0.46,28/3/2022 10:14
18.01,-92.29,-4.21,0.24,-0.96,0.45,28/3/2022 10:14
-22.52,-83.56,8.67,0.24,-0.94,0.29,28/3/2022 10:14
-33.39,-43.58,22.58,0.3,-0.94,0.15,28/3/2022 10:14
-12.21,-45.72,49.68,0.4,-1.3,0.08,28/3/2022 10:14
14.59,-86.24,98.08,0.33,-0.98,-0.03,28/3/2022 10:14
22.09,-139.16,87.71,0.39,-1.04,-0.05,28/3/2022 10:14
28.2,-127.44,82.28,0.34,-0.99,0.02,28/3/2022 10:14
21.18,-65.43,62.93,0.29,-1.02,0.15,28/3/2022 10:14
9.77,-4.76,42.48,0.18,-1,0.31,28/3/2022 10:14
20.14,0.61,-19.04,0.19,-1.03,0.36,28/3/2022 10:14
30.09,-5.49,-69.4,0.17,-0.89,0.34,28/3/2022 10:14
26.06,2.99,-54.02,0.26,-0.89,0.31,28/3/2022 10:14
14.22,9.28,-17.64,0.16,-0.86,0.31,28/3/2022 10:14
9.89,-3.23,-7.14,0.19,-0.86,0.29,28/3/2022 10:14
9.03,-9.09,1.4,0.29,-1.21,0.26,28/3/2022 10:14
-8,-47.18,67.93,0.28,-1.08,0.16,28/3/2022 10:14
-15.87,-90.58,88.32,0.22,-0.99,0.14,28/3/2022 10:14
-29.05,-44.74,63.78,0.18,-0.89,0.13,28/3/2022 10:14
-22.34,-15.87,34.97,0.15,-0.97,0.2,28/3/2022 10:14
-8.67,51.15,-11.41,0.18,-1.2,0.24,28/3/2022 10:14
41.56,12.82,-98.69,0.21,-0.8,0.35,28/3/2022 10:14
22.64,32.29,-74.65,0.17,-0.99,0.28,28/3/2022 10:14
5.37,71.53,-30.64,0.28,-0.87,0.27,28/3/2022 10:14
17.94,31.19,-44.92,0.26,-0.81,0.33,28/3/2022 10:14
24.05,-10.56,-50.29,0.36,-1.17,0.37,28/3/2022 10:14
-1.95,-25.63,6.41,0.4,-1.08,0.35,28/3/2022 10:14
-38.02,-66.28,105.9,0.24,-1.17,0.22,28/3/2022 10:14
-56.4,-42.97,118.53,0.2,-0.93,0.12,28/3/2022 10:14
-41.02,-43.4,78.06,0.17,-0.89,0.12,28/3/2022 10:14
-19.29,5.8,21.36,0.13,-0.92,0.17,28/3/2022 10:14
12.57,47.73,-57.13,0.18,-1.26,0.24,28/3/2022 10:14
61.77,19.17,-113.1,0.26,-1.08,0.4,28/3/2022 10:14
31.68,46.81,-92.47,0.22,-0.88,0.31,28/3/2022 10:14
24.9,33.94,-80.02,0.36,-0.95,0.37,28/3/2022 10:14
5.92,21.97,-25.21,0.32,-0.85,0.36,28/3/2022 10:14
-12.51,20.69,43.46,0.37,-1.29,0.32,28/3/2022 10:14
-16.66,-40.53,128.72,0.31,-1.24,0.18,28/3/2022 10:14
-30.76,-70.31,133.12,0.18,-0.94,0.16,28/3/2022 10:14
-23.86,-64.94,94.3,0.18,-0.84,0.18,28/3/2022 10:14
-11.11,-64.94,18.31,0.11,-0.85,0.18,28/3/2022 10:14
2.62,31.92,-40.41,0.13,-1.08,0.2,28/3/2022 10:14
50.17,47.73,-126.34,0.21,-0.94,0.39,28/3/2022 10:14
38.57,41.75,-79.9,0.2,-0.96,0.3,28/3/2022 10:14
22.71,64.03,-56.52,0.28,-0.87,0.36,28/3/2022 10:14
18.01,28.56,-45.72,0.29,-0.88,0.41,28/3/2022 10:14
5.07,10.13,-6.65,0.32,-1.1,0.39,28/3/2022 10:14
-8.97,-5.55,43.03,0.42,-1.33,0.39,28/3/2022 10:14
-34.42,-89.11,117.49,0.24,-1.16,0.21,28/3/2022 10:14
-55.36,-52.06,96.07,0.18,-0.87,0.12,28/3/2022 10:14
-37.96,-31.43,59.08,0.17,-0.84,0.1,28/3/2022 10:14
-8.12,-2.01,18.19,0.15,-0.84,0.19,28/3/2022 10:14
27.53,24.6,-42.85,0.15,-1.09,0.27,28/3/2022 10:14
53.04,52.12,-127.75,0.2,-0.92,0.43,28/3/2022 10:14
26.18,31.74,-83.31,0.19,-0.93,0.32,28/3/2022 10:14
10.31,75.93,-51.64,0.34,-0.87,0.35,28/3/2022 10:14
11.35,15.99,-36.32,0.3,-0.85,0.38,28/3/2022 10:14
2.26,1.34,17.82,0.32,-1.1,0.33,28/3/2022 10:14
-0.43,-42.54,50.96,0.37,-1.18,0.34,28/3/2022 10:14
-27.4,-78.86,107.79,0.22,-1.17,0.2,28/3/2022 10:14
-35.58,-63.17,109.38,0.2,-0.85,0.09,28/3/2022 10:14
-23.32,-39.67,63.84,0.14,-0.77,0.12,28/3/2022 10:14
-8.36,11.66,-4.82,0.11,-1.07,0.22,28/3/2022 10:14
28.87,62.13,-109.74,0.23,-0.85,0.45,28/3/2022 10:14
30.03,22.28,-87.4,0.11,-1.01,0.28,28/3/2022 10:14
16.6,45.17,-78.37,0.38,-0.85,0.26,28/3/2022 10:14
22.34,24.05,-52.98,0.36,-0.87,0.36,28/3/2022 10:14
9.64,-2.26,-2.2,0.39,-1.25,0.38,28/3/2022 10:14
-11.96,-33.75,86.98,0.32,-1.13,0.33,28/3/2022 10:14
-37.41,-88.93,118.41,0.19,-1.02,0.22,28/3/2022 10:14
-46.39,-49.5,101.93,0.19,-0.87,0.09,28/3/2022 10:14
-25.88,-17.58,54.2,0.15,-0.84,0.12,28/3/2022 10:14
-3.42,15.14,-14.16,0.12,-1.03,0.24,28/3/2022 10:14
40.53,46.94,-115.91,0.22,-0.97,0.4,28/3/2022 10:14
46.75,-10.19,-100.71,0.17,-0.87,0.29,28/3/2022 10:14
26.49,60.61,-77.03,0.3,-0.94,0.32,28/3/2022 10:14
26.49,10.13,-41.56,0.34,-0.83,0.42,28/3/2022 10:14
5.86,-12.27,13.98,0.35,-1.16,0.4,28/3/2022 10:14
-27.4,-12.57,77.82,0.33,-1.26,0.32,28/3/2022 10:14
-51.33,-48.77,123.96,0.21,-1.21,0.17,28/3/2022 10:14
-44.86,-35.77,117.92,0.22,-0.88,0.1,28/3/2022 10:14
-13.92,-40.59,59.45,0.15,-0.72,0.11,28/3/2022 10:14
13.61,-7.81,-13,0.15,-0.84,0.23,28/3/2022 10:14
36.99,43.82,-111.88,0.17,-1.37,0.28,28/3/2022 10:14
51.7,57.98,-145.69,0.33,-1.14,0.42,28/3/2022 10:14
24.84,21.42,-63.29,0.26,-0.8,0.23,28/3/2022 10:14
18.68,41.14,-25.51,0.37,-0.84,0.33,28/3/2022 10:14
11.41,15.56,-2.87,0.33,-0.81,0.41,28/3/2022 10:14
-7.87,-21.85,36.5,0.27,-1.24,0.34,28/3/2022 10:14
-27.59,-42.85,80.26,0.3,-0.97,0.18,28/3/2022 10:14
-39.37,-59.69,87.65,0.21,-0.91,0.07,28/3/2022 10:14
-24.41,-34,68.05,0.2,-0.83,0.05,28/3/2022 10:14
-2.81,-8.24,37.48,0.16,-0.84,0.14,28/3/2022 10:14
15.5,15.26,-28.99,0.16,-1.12,0.27,28/3/2022 10:14
44.56,40.1,-122.74,0.24,-0.95,0.48,28/3/2022 10:14
12.15,27.83,-86.67,0.22,-0.88,0.27,28/3/2022 10:14
5.74,48.1,-31.07,0.37,-0.84,0.29,28/3/2022 10:14
17.03,-10.93,-12.82,0.3,-0.83,0.39,28/3/2022 10:14
3.6,-36.8,12.76,0.31,-1.07,0.38,28/3/2022 10:14
-8.36,-45.72,39.12,0.43,-1.31,0.3,28/3/2022 10:14
-20.45,-116.03,77.03,0.3,-1.05,0.09,28/3/2022 10:14
-30.58,-105.47,58.41,0.24,-0.99,0.01,28/3/2022 10:14
-23.44,-50.48,57.43,0.26,-0.95,0.02,28/3/2022 10:14
0.43,-21.73,42.6,0.2,-0.97,0.17,28/3/2022 10:14
12.33,-4.27,24.11,0.14,-1.04,0.27,28/3/2022 10:14
53.96,-22.89,-45.72,0.16,-0.54,0.52,28/3/2022 10:14
60.36,-52.06,-53.34,0.2,-1.04,0.47,28/3/2022 10:14
32.65,-73.79,-43.21,0.31,-0.95,0.48,28/3/2022 10:14
-10.93,-67.32,16.11,0.22,-1,0.34,28/3/2022 10:14
-22.09,-77.27,33.87,0.31,-0.9,0.21,28/3/2022 10:14
-20.57,-78.12,49.8,0.27,-0.99,0.07,28/3/2022 10:14
-9.22,-72.51,64.51,0.35,-0.98,0.07,28/3/2022 10:14
8.36,-174.01,95.64,0.38,-1.07,-0.06,28/3/2022 10:14
13.43,-160.03,78.19,0.36,-1.04,0.04,28/3/2022 10:14
-0.67,-101.87,90.27,0.29,-0.99,0.16,28/3/2022 10:14
-13,-30.52,61.95,0.19,-0.93,0.23,28/3/2022 10:14
7.2,4.76,32.29,0.13,-0.89,0.34,28/3/2022 10:14
30.94,44.92,-47.85,0.18,-1.02,0.33,28/3/2022 10:14
45.84,22.77,-54.81,0.15,-0.94,0.33,28/3/2022 10:14
27.53,57.5,-46.45,0.23,-0.91,0.3,28/3/2022 10:14
23.8,17.09,-56.09,0.28,-0.88,0.35,28/3/2022 10:14
4.82,-2.56,-18.62,0.35,-1.2,0.35,28/3/2022 10:14
-20.69,-46.94,51.09,0.36,-1.05,0.24,28/3/2022 10:14
-45.59,-89.11,93.81,0.28,-1.08,0.13,28/3/2022 10:14
-47.67,-38.51,86.43,0.23,-0.86,0.09,28/3/2022 10:14
-20.81,-24.6,41.2,0.16,-0.83,0.14,28/3/2022 10:14
-7.14,31.43,-8.3,0.11,-1.07,0.22,28/3/2022 10:14
44.49,57.31,-105.83,0.25,-0.9,0.38,28/3/2022 10:14
47,12.33,-81.48,0.16,-0.85,0.28,28/3/2022 10:14
24.54,70.62,-65.25,0.3,-0.92,0.32,28/3/2022 10:14
23.32,14.71,-45.78,0.32,-0.88,0.39,28/3/2022 10:14
-19.96,1.34,56.64,0.35,-1.26,0.27,28/3/2022 10:14
-31.31,-64.33,111.27,0.23,-0.98,0.15,28/3/2022 10:14
-40.28,-38.27,93.14,0.19,-0.78,0.07,28/3/2022 10:14
-11.23,-47.73,36.13,0.2,-0.83,0.1,28/3/2022 10:14
4.7,0.49,-18.07,0.17,-1.08,0.21,28/3/2022 10:14
40.95,42.72,-87.22,0.25,-1.03,0.41,28/3/2022 10:14
25.82,9.52,-55.18,0.11,-0.71,0.23,28/3/2022 10:14
8.18,74.34,-66.83,0.35,-0.92,0.29,28/3/2022 10:14
27.59,-8.3,-48.65,0.37,-0.89,0.38,28/3/2022 10:14
-19.78,5.37,63.72,0.39,-1.13,0.29,28/3/2022 10:14
-36.07,-66.22,102.17,0.21,-0.97,0.18,28/3/2022 10:14
-40.28,-37.41,89.23,0.17,-0.78,0.11,28/3/2022 10:14
-10.99,-4.52,21.91,0.16,-0.87,0.18,28/3/2022 10:14
36.32,59.69,-105.65,0.28,-1.25,0.33,28/3/2022 10:14
56.09,16.6,-128.6,0.3,-1.22,0.43,28/3/2022 10:14
18.01,39.06,-41.02,0.25,-0.79,0.28,28/3/2022 10:14
19.59,17.09,-48.77,0.31,-0.85,0.35,28/3/2022 10:14
11.11,11.9,-13.37,0.38,-1.05,0.38,28/3/2022 10:14
-24.84,-8.91,87.46,0.34,-1.08,0.26,28/3/2022 10:14
-36.74,-65.12,109.38,0.21,-0.82,0.13,28/3/2022 10:14
-21.55,-47.79,54.87,0.21,-0.8,0.1,28/3/2022 10:14
-10.07,-12.63,19.41,0.18,-0.88,0.13,28/3/2022 10:14
8.24,55.6,-36.62,0.21,-1.25,0.23,28/3/2022 10:14
46.26,30.7,-105.29,0.26,-1.04,0.46,28/3/2022 10:14
14.77,27.95,-69.03,0.21,-0.73,0.25,28/3/2022 10:14
7.75,45.04,-58.11,0.32,-0.84,0.29,28/3/2022 10:14
13.55,23.07,-43.76,0.3,-0.84,0.32,28/3/2022 10:14
11.11,-3.97,-5.98,0.42,-1.34,0.36,28/3/2022 10:14
-9.64,-54.69,62.81,0.34,-1.14,0.22,28/3/2022 10:14
-40.28,-55.91,123.05,0.23,-0.89,0.16,28/3/2022 10:14
-34.18,-45.1,92.53,0.2,-0.86,0.12,28/3/2022 10:14
-16.11,-7.2,31.8,0.14,-0.96,0.19,28/3/2022 10:14
15.08,55.97,-86.3,0.26,-1.18,0.29,28/3/2022 10:14
64.88,-6.96,-119.75,0.27,-1.14,0.47,28/3/2022 10:14
29.3,33.02,-79.47,0.19,-0.8,0.28,28/3/2022 10:14
16.11,62.99,-75.44,0.38,-0.91,0.34,28/3/2022 10:14
15.81,12.33,-11.6,0.37,-0.91,0.36,28/3/2022 10:14
-18.13,22.4,66.16,0.37,-1.27,0.31,28/3/2022 10:14
-26.55,-53.53,123.66,0.25,-1.18,0.2,28/3/2022 10:14
-27.1,-54.26,103.64,0.17,-0.82,0.11,28/3/2022 10:14
-12.21,-33.75,39,0.18,-0.76,0.12,28/3/2022 10:14
6.35,6.59,-22.71,0.16,-1.06,0.22,28/3/2022 10:14
30.76,55.54,-103.21,0.28,-1.16,0.43,28/3/2022 10:14
39.61,-7.39,-82.09,0.15,-1.04,0.31,28/3/2022 10:14
7.81,82.09,-46.33,0.33,-0.8,0.27,28/3/2022 10:14
20.32,9.03,-37.41,0.31,-0.82,0.36,28/3/2022 10:14
-28.99,-11.05,93.51,0.31,-1.06,0.23,28/3/2022 10:14
-42.36,-36.62,98.88,0.21,-0.83,0.11,28/3/2022 10:14
-20.87,-47,61.95,0.21,-0.86,0.07,28/3/2022 10:14
-1.22,-35.64,30.09,0.19,-0.81,0.15,28/3/2022 10:14
11.6,1.59,-22.89,0.17,-0.97,0.27,28/3/2022 10:14
28.38,57.5,-116.21,0.26,-1.04,0.39,28/3/2022 10:14
28.87,29.48,-85.21,0.25,-1.1,0.38,28/3/2022 10:14
3.36,62.81,-30.7,0.26,-0.78,0.28,28/3/2022 10:14
17.46,4.7,-26.18,0.31,-0.87,0.37,28/3/2022 10:14
8,-28.56,2.99,0.32,-1.12,0.39,28/3/2022 10:14
-14.83,-52.98,53.83,0.39,-1.14,0.27,28/3/2022 10:14
-38.76,-78.49,89.29,0.24,-0.94,0.08,28/3/2022 10:14
-30.46,-70.5,86.98,0.25,-0.87,0.05,28/3/2022 10:14
-11.17,-32.53,52.06,0.21,-0.81,0.1,28/3/2022 10:14
9.77,-3.17,13.12,0.14,-1.13,0.29,28/3/2022 10:14
46.39,23.56,-80.14,0.21,-1.11,0.5,28/3/2022 10:14
15.08,30.88,-74.58,0.22,-0.87,0.32,28/3/2022 10:14
33.57,-36.25,-45.84,0.41,-0.86,0.26,28/3/2022 10:14
41.69,-69.15,-34.12,0.31,-0.9,0.4,28/3/2022 10:14
8,-74.71,0.73,0.32,-0.97,0.38,28/3/2022 10:14
-28.87,-53.65,54.32,0.36,-1.48,0.18,28/3/2022 10:14
-38.02,-86.24,107.79,0.33,-0.98,-0.04,28/3/2022 10:14
-26.92,-121.15,82.34,0.33,-0.99,-0.1,28/3/2022 10:14
-0.67,-88.13,49.56,0.39,-0.95,-0.04,28/3/2022 10:14
21.73,-68.3,65.25,0.38,-0.92,0.09,28/3/2022 10:14
34.18,-53.22,55.48,0.29,-0.98,0.31,28/3/2022 10:14
16.66,-27.34,42.72,0.17,-0.93,0.46,28/3/2022 10:14
8.3,0.24,-15.87,0.17,-0.9,0.41,28/3/2022 10:14
39.55,-21.55,-42.79,0.29,-0.8,0.31,28/3/2022 10:14
63.9,-74.22,-66.65,0.23,-0.95,0.36,28/3/2022 10:14
39.79,-62.32,-20.39,0.24,-0.95,0.34,28/3/2022 10:14
8.36,-38.21,4.64,0.27,-0.88,0.34,28/3/2022 10:14
-9.16,-51.82,23.56,0.23,-0.91,0.22,28/3/2022 10:14
-11.47,-52,47.24,0.35,-1.09,0.13,28/3/2022 10:14
3.66,-118.53,57.07,0.36,-0.99,0.05,28/3/2022 10:14
-16.11,-113.77,73.18,0.28,-1.07,0.08,28/3/2022 10:14
-19.47,-54.08,60.06,0.26,-0.8,0.09,28/3/2022 10:14
11.9,-52.86,27.59,0.24,-0.81,0.18,28/3/2022 10:14
10.38,-3.11,-3.91,0.15,-0.99,0.25,28/3/2022 10:14
-2.01,93.44,-46.26,0.2,-1.33,0.27,28/3/2022 10:14
27.4,28.63,-57.68,0.22,-0.88,0.4,28/3/2022 10:14
-3.54,31.68,-18.07,0.11,-0.77,0.23,28/3/2022 10:14
7.81,60.24,-29.91,0.31,-0.82,0.24,28/3/2022 10:14
28.75,0.18,-28.14,0.24,-0.81,0.32,28/3/2022 10:14
14.89,7.02,-10.99,0.29,-1.1,0.32,28/3/2022 10:14
8.61,-44.68,10.31,0.39,-1.16,0.35,28/3/2022 10:14
-33.57,-54.32,62.81,0.23,-1.1,0.23,28/3/2022 10:14
-48.71,-44.86,81.73,0.22,-0.87,0.13,28/3/2022 10:14
-35.52,-31.25,60.49,0.21,-0.84,0.13,28/3/2022 10:14
-10.5,-4.27,18.68,0.17,-0.82,0.18,28/3/2022 10:14
14.47,27.4,-37.41,0.16,-1.16,0.28,28/3/2022 10:14
29.66,43.82,-99.43,0.23,-0.91,0.35,28/3/2022 10:14
20.75,17.15,-53.96,0.22,-0.85,0.28,28/3/2022 10:14
17.03,58.04,-32.96,0.28,-0.8,0.26,28/3/2022 10:14
26.31,-0.98,-35.64,0.27,-0.84,0.35,28/3/2022 10:14
10.74,-9.03,-1.71,0.32,-1.27,0.38,28/3/2022 10:14
-24.54,-2.62,52.67,0.37,-1.21,0.32,28/3/2022 10:14
-34.67,-67.69,82.7,0.25,-1.04,0.16,28/3/2022 10:14
-30.94,-59.2,75.01,0.22,-0.79,0.09,28/3/2022 10:14
-27.28,-17.94,50.54,0.17,-0.82,0.12,28/3/2022 10:14
-14.83,15.5,15.26,0.13,-1,0.2,28/3/2022 10:14
27.59,61.46,-86.36,0.3,-1.1,0.4,28/3/2022 10:14
47.91,-5.74,-87.95,0.17,-1.05,0.36,28/3/2022 10:14
5,83.56,-41.32,0.25,-0.8,0.24,28/3/2022 10:14
25.57,2.62,-52.25,0.29,-0.88,0.34,28/3/2022 10:14
16.66,13.18,-17.46,0.35,-1.04,0.38,28/3/2022 10:14
-6.47,7.75,20.14,0.43,-1.35,0.35,28/3/2022 10:14
-27.28,-58.9,87.59,0.24,-1.21,0.19,28/3/2022 10:14
-40.41,-44.98,117.8,0.2,-0.84,0.11,28/3/2022 10:14
-24.66,-42.79,66.1,0.17,-0.82,0.1,28/3/2022 10:14
-9.22,-1.71,11.17,0.15,-0.91,0.19,28/3/2022 10:14
12.27,33.02,-49.01,0.19,-1.36,0.25,28/3/2022 10:14
47.67,19.04,-106.2,0.24,-0.89,0.39,28/3/2022 10:14
20.69,30.15,-66.83,0.21,-0.84,0.25,28/3/2022 10:14
21.61,24.05,-47.67,0.31,-0.9,0.31,28/3/2022 10:14
17.64,12.51,-18.68,0.34,-0.87,0.37,28/3/2022 10:14
-4.09,-11.6,14.1,0.37,-1.38,0.32,28/3/2022 10:14
-32.17,-43.33,93.99,0.29,-1.11,0.15,28/3/2022 10:14
-46.08,-33.51,115.72,0.22,-0.88,0.11,28/3/2022 10:14
-22.34,-49.74,68.24,0.17,-0.78,0.09,28/3/2022 10:14
3.05,-21.73,5.25,0.17,-0.86,0.16,28/3/2022 10:14
16.85,26.92,-55.85,0.16,-1.18,0.23,28/3/2022 10:14
43.52,39.79,-116.94,0.27,-1.02,0.37,28/3/2022 10:14
23.38,22.09,-55.91,0.21,-0.81,0.26,28/3/2022 10:14
10.93,56.03,-36.87,0.27,-0.8,0.31,28/3/2022 10:14
14.22,18.92,-35.1,0.29,-0.84,0.36,28/3/2022 10:14
10.25,-5.07,8.97,0.34,-1.27,0.3,28/3/2022 10:14
-10.68,-18.68,65.25,0.38,-1.13,0.25,28/3/2022 10:14
-31.37,-60.85,93.14,0.23,-0.93,0.14,28/3/2022 10:14
-35.16,-51.51,85.21,0.13,-0.84,0.07,28/3/2022 10:14
-21,-34,46.51,0.19,-0.86,0.15,28/3/2022 10:14
-3.6,7.2,-2.81,0.16,-1.05,0.2,28/3/2022 10:14
28.44,45.84,-89.9,0.25,-1.03,0.35,28/3/2022 10:14
37.66,-5,-73.18,0.17,-1.02,0.35,28/3/2022 10:14
9.7,60.12,-42.48,0.23,-0.79,0.26,28/3/2022 10:14
20.08,20.63,-54.5,0.3,-0.86,0.29,28/3/2022 10:14
25.82,-13.24,-34.85,0.36,-1.02,0.41,28/3/2022 10:14
-7.32,8.85,23.93,0.38,-1.41,0.37,28/3/2022 10:14
-36.13,-33.69,110.05,0.28,-1.19,0.18,28/3/2022 10:14
-36.8,-54.63,99.37,0.2,-0.79,0.1,28/3/2022 10:14
-29.17,-48.77,66.89,0.19,-0.84,0.09,28/3/2022 10:14
-8.91,-11.72,29.91,0.21,-0.79,0.16,28/3/2022 10:14
13.67,33.69,-28.5,0.21,-1.07,0.28,28/3/2022 10:14
36.01,41.2,-127.87,0.28,-0.94,0.38,28/3/2022 10:14
20.69,26.18,-73.67,0.23,-0.9,0.28,28/3/2022 10:14
14.47,42.85,-43.09,0.32,-0.8,0.25,28/3/2022 10:14
22.28,13.12,-34.85,0.32,-0.87,0.35,28/3/2022 10:14
10.86,-4.27,13.12,0.35,-1.11,0.4,28/3/2022 10:14
-11.23,-5.19,43.58,0.38,-1.29,0.38,28/3/2022 10:14
-38.39,-78.43,69.7,0.22,-1.07,0.13,28/3/2022 10:14
-44.13,-11.96,83.98,0.24,-0.88,0.08,28/3/2022 10:14
-18.25,-23.32,67.5,0.2,-0.77,0.1,28/3/2022 10:14
11.78,-12.45,0.85,0.19,-0.87,0.24,28/3/2022 10:14
27.34,29.3,-71.17,0.18,-1.39,0.29,28/3/2022 10:14
44.07,24.41,-98.21,0.28,-1.02,0.4,28/3/2022 10:14
10.19,38.21,-36.07,0.23,-0.8,0.23,28/3/2022 10:14
21.3,28.69,-33.2,0.37,-0.82,0.3,28/3/2022 10:14
24.9,-19.78,-27.34,0.28,-0.85,0.42,28/3/2022 10:14
-7.08,-25.94,13.31,0.28,-1.11,0.39,28/3/2022 10:14
-26.37,-45.47,36.62,0.44,-1.16,0.35,28/3/2022 10:14
-45.41,-113.22,70.01,0.29,-1.18,0.11,28/3/2022 10:14
-53.34,-31.74,80.99,0.27,-0.89,0.08,28/3/2022 10:14
-32.35,-17.64,80.32,0.2,-0.84,0.06,28/3/2022 10:14
5.13,-0.79,38.33,0.2,-0.88,0.19,28/3/2022 10:14
40.59,10.44,-38.21,0.17,-1.17,0.3,28/3/2022 10:14
70.8,0.12,-92.53,0.25,-0.94,0.49,28/3/2022 10:14
50.29,-40.47,-65.8,0.25,-0.86,0.36,28/3/2022 10:14
42.24,-75.93,-38.33,0.42,-0.95,0.46,28/3/2022 10:14
-3.3,-90.21,10.68,0.28,-0.98,0.4,28/3/2022 10:14
-47.85,-68.6,46.14,0.24,-1,0.21,28/3/2022 10:14
-44.8,-15.5,66.65,0.32,-1.19,0,28/3/2022 10:14
-11.6,-35.34,83.68,0.33,-1,0,28/3/2022 10:14
27.16,-128.17,79.9,0.31,-0.97,-0.03,28/3/2022 10:14
29.97,-101.26,50.48,0.33,-0.98,0.01,28/3/2022 10:14
37.05,-51.03,60.49,0.34,-0.95,0.1,28/3/2022 10:14
45.29,-46.2,43.21,0.32,-0.96,0.23,28/3/2022 10:14
14.04,-29.42,18.8,0.24,-0.99,0.35,28/3/2022 10:14
3.97,-9.64,-38.7,0.25,-0.71,0.33,28/3/2022 10:14
32.47,-28.38,-77.88,0.26,-0.94,0.32,28/3/2022 10:14
25.39,-35.1,-69.15,0.28,-0.87,0.31,28/3/2022 10:14
5.37,-15.75,3.11,0.29,-0.93,0.27,28/3/2022 10:14
4.94,-39.92,27.28,0.23,-0.87,0.3,28/3/2022 10:14
-7.02,-15.26,34,0.24,-1.01,0.26,28/3/2022 10:14
8,-68.3,28.38,0.45,-1.07,0.25,28/3/2022 10:14
-17.33,-80.2,74.77,0.33,-1.03,0.15,28/3/2022 10:14
-21.3,-47,87.89,0.27,-0.83,0.14,28/3/2022 10:14
-8.73,-32.71,55.66,0.18,-0.82,0.21,28/3/2022 10:14
-6.1,13,1.34,0.13,-1.03,0.28,28/3/2022 10:14
16.72,66.41,-94.73,0.27,-1.13,0.39,28/3/2022 10:14
32.47,14.59,-86.3,0.17,-0.97,0.29,28/3/2022 10:14
5.68,90.45,-62.93,0.3,-0.87,0.24,28/3/2022 10:14
28.38,-2.75,-45.04,0.35,-0.87,0.33,28/3/2022 10:14
19.04,7.81,1.04,0.3,-0.91,0.38,28/3/2022 10:14
0.18,4.03,29.24,0.38,-1.32,0.36,28/3/2022 10:14
-46.88,-66.89,92.9,0.24,-1.13,0.19,28/3/2022 10:14
-47.91,-31.43,101.87,0.2,-0.9,0.11,28/3/2022 10:14
-29.66,-30.7,76.66,0.19,-0.81,0.1,28/3/2022 10:14
6.9,-7.87,7.14,0.16,-0.79,0.19,28/3/2022 10:14
29.42,2.2,-75.01,0.16,-1.3,0.26,28/3/2022 10:14
47.91,36.93,-111.21,0.27,-1.07,0.41,28/3/2022 10:14
12.94,30.82,-42.6,0.19,-0.75,0.28,28/3/2022 10:14
11.05,55.24,-40.83,0.36,-0.85,0.28,28/3/2022 10:14
11.11,9.7,-6.84,0.31,-0.85,0.36,28/3/2022 10:14
-13.98,-0.98,53.65,0.37,-1.2,0.29,28/3/2022 10:14
