gx,gy,gz,acx,acy,acz,time
43.7,-32.65,-15.44,0.06,-0.95,0.41,28/3/2022 9:46
10.8,-47,-20.69,0.06,-1.01,0.37,28/3/2022 9:46
-21.91,0.31,-19.47,0.1,-0.88,0.26,28/3/2022 9:46
-35.22,27.1,-11.17,0.13,-0.87,0.19,28/3/2022 9:46
-28.26,60.91,19.35,0.03,-1.03,0.21,28/3/2022 9:46
-20.26,74.95,21.42,0.01,-0.79,0.26,28/3/2022 9:46
6.23,55.48,6.9,0.19,-0.87,0.4,28/3/2022 9:46
-9.83,17.94,11.72,0.11,-0.92,0.36,28/3/2022 9:46
-3.78,24.17,22.09,0.29,-0.9,0.4,28/3/2022 9:46
-4.09,16.97,27.89,0.32,-0.93,0.39,28/3/2022 9:46
1.1,36.07,28.02,0.4,-0.9,0.37,28/3/2022 9:46
7.26,34.12,19.17,0.48,-0.93,0.33,28/3/2022 9:46
13.24,9.16,26.98,0.52,-0.88,0.24,28/3/2022 9:46
-14.22,22.64,9.64,0.57,-0.8,0.22,28/3/2022 9:46
20.57,41.93,7.69,0.55,-0.96,0.21,28/3/2022 9:46
27.59,77.7,-18.01,0.47,-1.17,-0.06,28/3/2022 9:46
8.73,70.74,-80.2,0.47,-1.04,-0.18,28/3/2022 9:46
-20.2,125.67,-112.85,0.44,-1,-0.25,28/3/2022 9:46
-31.25,85.27,-104.49,0.36,-0.9,-0.08,28/3/2022 9:46
-36.62,61.28,-45.04,0.26,-1.02,-0.02,28/3/2022 9:46
-8.73,27.95,37.48,0.25,-1.1,0.12,28/3/2022 9:46
45.29,41.63,123.05,0.7,-1.4,-0.02,28/3/2022 9:46
93.08,5.62,229.49,1.16,-1.37,-0.35,28/3/2022 9:46
106.32,140.14,273.62,0.61,-1.2,-0.38,28/3/2022 9:46
86.85,-94.42,157.96,-0.04,-0.49,0.11,28/3/2022 9:46
36.19,-114.81,32.59,0.11,0.28,0.16,28/3/2022 9:46
15.69,-41.93,-77.7,0.22,-0.08,0.15,28/3/2022 9:46
88.07,-135.01,-316.22,0.52,-0.98,-0.03,28/3/2022 9:46
311.83,-493.9,-303.04,0.16,-2.36,0.36,28/3/2022 9:46
221.92,30.33,35.83,-0.36,-1.49,0.83,28/3/2022 9:46
34.79,33.2,41.32,0.18,-0.68,1.09,28/3/2022 9:46
-102.11,-34.97,-23.19,-0.03,-1.1,0.67,28/3/2022 9:46
-197.81,81.73,18.37,-0.12,-1.77,0.51,28/3/2022 9:46
-165.04,187.99,148.86,0.14,-1.31,0.14,28/3/2022 9:46
-67.2,16.54,111.02,0.1,-0.7,0.09,28/3/2022 9:46
22.28,-3.23,21.55,0.04,-0.46,0.16,28/3/2022 9:46
134.64,-92.83,-100.22,0.15,-0.73,0.36,28/3/2022 9:46
180.91,-226.14,-121.95,0.1,-1.49,0.69,28/3/2022 9:46
112.98,-9.46,14.59,-0.3,-1.16,0.54,28/3/2022 9:46
48.28,105.77,-18.55,0.28,-0.89,0.51,28/3/2022 9:46
-13.85,-81.05,-16.48,0.03,-0.9,0.45,28/3/2022 9:46
-79.47,12.27,6.9,0.1,-0.96,0.26,28/3/2022 9:46
-92.83,-3.05,40.28,0.14,-0.86,0.06,28/3/2022 9:46
-55.11,31.37,57.5,-0.02,-0.87,0.04,28/3/2022 9:46
13.67,-17.46,60.12,0.08,-0.85,0.1,28/3/2022 9:46
43.09,-52.25,53.71,0.05,-1.1,0.28,28/3/2022 9:46
21.91,21.79,34.73,0.13,-1.3,0.33,28/3/2022 9:46
20.63,77.39,30.21,0.34,-1.08,0.32,28/3/2022 9:46
19.17,112.73,16.54,0.46,-0.98,0.21,28/3/2022 9:46
-2.32,51.15,-3.23,0.53,-0.85,0.18,28/3/2022 9:46
-25.45,59.57,-2.56,0.62,-0.83,0,28/3/2022 9:46
-13.98,-6.23,30.33,0.59,-0.86,-0.07,28/3/2022 9:46
-1.59,-2.56,17.64,0.5,-0.93,0,28/3/2022 9:46
-16.24,89.84,-4.15,0.21,-1.23,-0.04,28/3/2022 9:46
-17.21,108.52,-88.26,0.19,-1.15,-0.29,28/3/2022 9:46
-19.47,99.3,-141.05,0.18,-1.13,-0.37,28/3/2022 9:46
-14.34,116.82,-124.82,0.27,-1.13,-0.17,28/3/2022 9:46
-7.57,83.8,-55.97,0.09,-1.08,0.03,28/3/2022 9:46
28.63,113.4,49.38,0.18,-1.29,0.04,28/3/2022 9:46
6.59,32.35,124.21,0.19,-1.42,0.06,28/3/2022 9:46
77.15,92.77,236.82,1.01,-1.55,-0.34,28/3/2022 9:46
145.32,65.12,313.05,0.9,-1.58,-0.54,28/3/2022 9:46
195.98,-97.23,262.45,0.48,-1.2,-0.39,28/3/2022 9:46
9.95,-302.92,174.99,0.06,-0.31,0.05,28/3/2022 9:46
-3.05,-231.14,59.33,-0.36,0.35,-0.13,28/3/2022 9:46
56.15,-114.14,-2.32,-0.3,0.3,-0.08,28/3/2022 9:46
134.16,12.57,-50.54,-0.02,-0.11,0.04,28/3/2022 9:46
359.38,10.44,-248.54,0.33,-1.95,0.27,28/3/2022 9:46
379.27,-284.97,-176.03,0.13,-3.57,1.62,28/3/2022 9:46
140.69,79.22,78.86,-0.62,-1.19,1.1,28/3/2022 9:46
-43.46,28.5,-55.85,0.14,-0.57,0.82,28/3/2022 9:46
-156.62,17.94,-45.96,-0.16,-1.65,0.64,28/3/2022 9:46
-201.66,245.48,161.62,0.01,-1.65,0.3,28/3/2022 9:46
-99.67,37.72,215.76,0.18,-1.16,0.12,28/3/2022 9:46
-34.67,-28.81,98.14,-0.02,-0.54,0.17,28/3/2022 9:46
73.91,-61.1,-2.93,0,-0.44,0.29,28/3/2022 9:46
199.1,-90.64,-128.72,0,-1.1,0.46,28/3/2022 9:46
163.02,-129.46,-123.23,-0.28,-1.41,0.65,28/3/2022 9:46
83.13,101.68,-29.66,-0.04,-1.17,0.53,28/3/2022 9:46
20.51,41.87,-51.21,0.31,-0.91,0.47,28/3/2022 9:46
-27.16,-83.62,-12.39,-0.02,-0.96,0.33,28/3/2022 9:46
-68.12,44.8,57.19,-0.01,-0.98,0.16,28/3/2022 9:46
-50.66,76.66,87.1,0,-0.84,0.12,28/3/2022 9:46
-23.56,-26.67,51.94,0.05,-0.76,0.09,28/3/2022 9:46
13.37,-67.81,29.3,0.06,-0.93,0.18,28/3/2022 9:46
22.28,-63.54,39.12,0,-0.98,0.23,28/3/2022 9:46
16.05,-14.47,35.71,0.03,-1.08,0.24,28/3/2022 9:46
28.75,66.28,23.68,0.25,-1.16,0.28,28/3/2022 9:46
13.18,78.55,13.92,0.38,-1.11,0.19,28/3/2022 9:46
32.41,96.07,24.66,0.49,-0.97,-0.04,28/3/2022 9:46
31.31,106.14,18.01,0.54,-1.01,-0.07,28/3/2022 9:46
-9.64,86.36,45.29,0.48,-0.78,0.04,28/3/2022 9:46
-46.81,-32.41,9.46,0.38,-1.07,-0.1,28/3/2022 9:46
-47.36,44.98,5.62,0.24,-1.04,-0.27,28/3/2022 9:46
-46.75,50.66,-62.44,0.05,-1.07,-0.33,28/3/2022 9:46
-52.92,144.47,-125.55,0.08,-1.19,-0.33,28/3/2022 9:46
-49.32,116.88,-141.11,0.24,-1.23,-0.14,28/3/2022 9:46
2.75,65.19,-24.9,0.32,-1.09,0.01,28/3/2022 9:46
47.85,10.25,108.76,0.48,-1.38,-0.05,28/3/2022 9:46
107.91,20.39,219.18,0.95,-1.76,-0.38,28/3/2022 9:46
151.86,-33.14,305.54,0.9,-1.8,-0.44,28/3/2022 9:46
124.27,9.28,281.19,0.5,-1.29,-0.3,28/3/2022 9:46
16.6,-200.38,156.49,-0.23,-0.08,-0.03,28/3/2022 9:46
4.76,-60.36,37.54,-0.08,0.43,0.06,28/3/2022 9:46
41.75,-109.99,-52,0.01,0.32,0.09,28/3/2022 9:46
161.87,-139.77,-157.53,0.14,-0.3,0.16,28/3/2022 9:46
326.97,-140.2,-219.18,0.57,-1.95,0.42,28/3/2022 9:46
353.88,-100.83,-43.58,-0.59,-2.91,1.11,28/3/2022 9:46
188.05,102.78,27.77,0.32,-1.55,0.9,28/3/2022 9:46
20.63,-107.54,-10.5,-0.27,-0.62,0.97,28/3/2022 9:46
-120.85,43.95,-74.95,-0.04,-1.38,0.5,28/3/2022 9:46
-203.25,217.47,59.94,-0.09,-1.64,0.36,28/3/2022 9:46
-87.34,162.78,204.71,0.27,-1.16,0.08,28/3/2022 9:46
-27.83,-111.33,83.56,0.01,-0.58,0.1,28/3/2022 9:46
57.37,-35.52,-0.73,0,-0.59,0.23,28/3/2022 9:46
143.86,-90.03,-104.74,0.12,-1.02,0.4,28/3/2022 9:46
130.43,-112.92,-70.56,-0.19,-1.2,0.5,28/3/2022 9:46
70.62,19.17,-3.36,-0.01,-0.95,0.5,28/3/2022 9:46
5.43,-3.66,-14.77,0.02,-0.86,0.36,28/3/2022 9:46
-42.24,13.67,22.64,0.03,-0.91,0.21,28/3/2022 9:46
-57.01,46.26,60.36,-0.08,-0.98,0.06,28/3/2022 9:46
-18.62,77.21,59.33,0.05,-0.83,-0.02,28/3/2022 9:46
37.54,16.17,23.19,0.18,-1.05,0.08,28/3/2022 9:46
28.56,51.09,20.08,0.28,-1.06,0.14,28/3/2022 9:46
7.2,51.57,33.69,0.38,-1.12,0.07,28/3/2022 9:46
17.82,-1.89,38.21,0.26,-1.05,-0.02,28/3/2022 9:46
24.9,52.12,31.68,0.34,-1.15,0.1,28/3/2022 9:46
-21.73,34.61,27.53,0.47,-0.97,0.17,28/3/2022 9:46
-70.74,0.61,-4.15,0.7,-0.78,0.08,28/3/2022 9:46
-54.63,-78.98,-15.81,0.1,-0.86,-0.02,28/3/2022 9:46
-15.81,28.99,-25.94,0.18,-1.07,-0.28,28/3/2022 9:46
-11.72,132.63,-38.76,-0.09,-1.18,-0.13,28/3/2022 9:46
-16.54,148.25,-140.5,0.11,-1.19,-0.2,28/3/2022 9:46
-44.43,140.5,-174.38,0.33,-1.15,-0.21,28/3/2022 9:46
13.98,17.21,-52.8,0.15,-1.13,0.18,28/3/2022 9:46
13,132.2,55.18,0.69,-1.22,0.08,28/3/2022 9:46
72.27,37.6,150.45,0.49,-1.68,0.01,28/3/2022 9:46
129.7,34,247.5,1.12,-1.81,-0.63,28/3/2022 9:46
144.41,39.92,293.46,0.69,-1.26,-0.75,28/3/2022 9:46
181.15,-5.8,252.5,0.33,-1.08,-0.19,28/3/2022 9:46
100.16,-52.73,139.53,0.02,-0.13,-0.12,28/3/2022 9:46
43.58,-142.4,54.57,-0.32,0.3,0.07,28/3/2022 9:46
47.18,-138.12,-26.37,-0.07,0.24,0.01,28/3/2022 9:46
130.25,-132.14,-139.04,-0.07,0.02,0.01,28/3/2022 9:46
313.29,-88.44,-404.48,1.12,-1.72,0.38,28/3/2022 9:46
441.35,-95.21,-210.75,-0.43,-3.37,1.45,28/3/2022 9:46
118.16,13.79,71.41,-0.12,-1.14,0.85,28/3/2022 9:46
-25.94,34.67,-33.87,0.19,-0.6,0.98,28/3/2022 9:46
-125.79,-7.32,-33.26,-0.12,-1.4,0.57,28/3/2022 9:46
-164.06,196.96,159.91,-0.02,-1.56,0.39,28/3/2022 9:46
-84.11,64.45,212.28,0.24,-1.12,0.17,28/3/2022 9:46
-17.27,-40.47,89.78,0.05,-0.55,0.11,28/3/2022 9:46
82.09,1.77,-27.89,0.12,-0.58,0.17,28/3/2022 9:46
163.45,-78.43,-168.64,0.3,-1.24,0.35,28/3/2022 9:46
127.32,-251.83,-111.02,-0.48,-1.24,0.54,28/3/2022 9:46
70.07,230.9,-50.42,0,-1.15,0.42,28/3/2022 9:46
-9.03,88.2,-39.55,0.43,-0.91,0.38,28/3/2022 9:46
-19.29,-88.87,16.85,0.01,-0.86,0.26,28/3/2022 9:46
-34.79,-4.7,77.39,0.02,-0.88,0.18,28/3/2022 9:46
-34.24,-5.19,90.33,0,-0.84,0.18,28/3/2022 9:46
-23.86,12.08,73,-0.01,-0.86,0.11,28/3/2022 9:46
5.68,2.38,24.41,0.13,-0.89,0.22,28/3/2022 9:46
28.02,-27.95,-11.41,0.16,-1.12,0.28,28/3/2022 9:46
34.91,11.72,-1.04,0.1,-1.27,0.16,28/3/2022 9:46
38.09,-6.23,-24.48,0.07,-1.26,0.1,28/3/2022 9:46
42.18,-18.8,-49.8,0.07,-1.19,0.21,28/3/2022 9:46
19.04,-3.23,-42.3,-0.04,-1.15,0.14,28/3/2022 9:46
-3.72,63.05,-34.67,-0.15,-1.1,0,28/3/2022 9:46
5.74,3.36,-27.53,-0.07,-1.03,-0.09,28/3/2022 9:46
25.63,-37.48,-6.04,0.03,-0.99,-0.08,28/3/2022 9:46
16.36,-64.21,38.88,0.01,-0.85,-0.06,28/3/2022 9:46
-41.26,-103.94,48.16,-0.04,-1.04,0.04,28/3/2022 9:46
-64.33,38.21,73.49,-0.09,-1.02,0,28/3/2022 9:46
-76.78,79.41,56.88,0.13,-0.84,0.09,28/3/2022 9:46
-63.48,22.89,-9.46,0.11,-0.74,0.13,28/3/2022 9:46
-31.98,25.88,-80.38,0.12,-0.84,0.18,28/3/2022 9:46
11.9,-16.85,-114.07,0.28,-1,0.33,28/3/2022 9:46
3.6,227.91,-41.87,0.96,0.11,0.41,28/3/2022 9:47
32.41,75.32,-20.81,1.47,-0.08,0.08,28/3/2022 9:47
17.03,-23.44,6.1,1.02,-0.01,0.43,28/3/2022 9:47
2.62,-6.35,-20.63,0.77,-0.19,0.25,28/3/2022 9:47
11.35,4.58,-45.1,0.7,-0.4,0.3,28/3/2022 9:47
-15.81,36.93,5.43,0.93,-0.38,0.45,28/3/2022 9:47
-12.94,-6.59,15.08,0.76,-0.49,0.35,28/3/2022 9:47
-20.75,7.75,-8.73,0.5,-0.5,0.35,28/3/2022 9:47
-27.04,1.95,-127.38,0.56,-0.53,0.04,28/3/2022 9:47
26.92,-203.12,-263.12,0.52,-0.9,0.25,28/3/2022 9:47
112.12,-149.72,-226.5,-0.39,-1.45,0.83,28/3/2022 9:47
42.36,244.81,-83.13,0.16,-0.93,0.23,28/3/2022 9:47
12.33,-29.48,24.48,0.32,-0.82,0.35,28/3/2022 9:47
30.09,-65,69.4,0.24,-1.03,0.33,28/3/2022 9:47
-31.86,-153.5,120.97,-2.24,-1.38,0.36,28/3/2022 9:47
9.7,168.03,-42.42,-0.49,-1.11,0.34,28/3/2022 9:47
-51.27,198.43,-13.85,0.45,-0.94,0.16,28/3/2022 9:47
-19.53,-4.82,-15.01,0.12,-0.85,0.32,28/3/2022 9:47
21.85,-59.51,21.79,0.18,-0.95,0.3,28/3/2022 9:47
19.9,-81.3,45.65,-0.01,-0.94,0.36,28/3/2022 9:47
14.34,-15.38,37.96,0.04,-0.94,0.4,28/3/2022 9:47
-0.37,-29.97,3.05,-0.09,-0.92,0.42,28/3/2022 9:47
-14.95,-16.97,-31.92,0.01,-0.93,0.38,28/3/2022 9:47
-11.41,61.89,-31.13,0,-0.93,0.36,28/3/2022 9:47
-3.78,43.76,-15.14,0.17,-0.92,0.31,28/3/2022 9:47
10.62,-4.7,-2.81,0.09,-0.91,0.34,28/3/2022 9:47
13.55,-7.45,16.91,0.07,-0.94,0.39,28/3/2022 9:47
5.92,-4.46,19.59,0.06,-0.93,0.4,28/3/2022 9:47
-6.9,-20.75,0,-0.03,-0.91,0.43,28/3/2022 9:47
-9.28,9.4,-9.7,0.07,-0.93,0.35,28/3/2022 9:47
-5.62,9.22,-13,0.04,-0.92,0.36,28/3/2022 9:47
0.92,4.39,-4.39,0.09,-0.9,0.32,28/3/2022 9:47
7.75,-2.14,0.73,0.06,-0.92,0.34,28/3/2022 9:47
9.34,-8,7.93,0.05,-0.94,0.37,28/3/2022 9:47
3.54,-0.37,8.61,0.03,-0.94,0.4,28/3/2022 9:47
-1.95,-7.26,-0.73,0.07,-0.93,0.39,28/3/2022 9:47
-6.47,-6.71,0.79,0.06,-0.94,0.37,28/3/2022 9:47
-8.36,-1.4,4.09,0.06,-0.92,0.35,28/3/2022 9:47
-3.3,-7.26,4.03,0.05,-0.92,0.35,28/3/2022 9:47
0.79,-4.82,1.95,0.04,-0.91,0.36,28/3/2022 9:47
6.16,-1.1,0.31,0.09,-1.02,0.46,28/3/2022 9:47
-27.16,-20.45,41.02,0.14,-0.86,0.71,28/3/2022 9:47
-66.41,43.27,95.34,0.75,-0.73,0.78,28/3/2022 9:47
-27.34,116.82,177.49,1.04,-0.52,0.32,28/3/2022 9:47
36.99,-12.51,156.68,0.79,-0.55,0.11,28/3/2022 9:47
39.49,-10.68,74.46,0.5,-0.45,0.26,28/3/2022 9:47
14.95,21.42,0.31,0.71,-0.44,0.36,28/3/2022 9:47
22.22,29.24,-0.37,0.8,-0.46,0.28,28/3/2022 9:47
-25.15,9.4,11.17,0.81,-0.37,0.31,28/3/2022 9:47
-42.24,-42.66,93.87,1.14,-0.49,0.51,28/3/2022 9:47
-74.28,-89.29,106.32,0.99,0.01,0.12,28/3/2022 9:47
-13.24,-136.35,-33.75,0.51,0.66,0.73,28/3/2022 9:47
-31.01,-78.43,-38.94,0.01,0.77,0.88,28/3/2022 9:47
-58.78,-119.38,-8.42,-0.58,1.61,1.16,28/3/2022 9:47
-0.12,-105.83,-189.7,-0.09,0.63,1.3,28/3/2022 9:47
-115.78,73.06,-76.9,0.21,-0.93,0.3,28/3/2022 9:47
-2.87,60.42,138,0.34,0.04,0.13,28/3/2022 9:47
159.48,-1.53,2.5,-0.14,0.34,0.02,28/3/2022 9:47
438.48,170.04,-290.1,0.34,-1.55,0.63,28/3/2022 9:47
423.34,-78.86,-380.55,0.77,-4,1.74,28/3/2022 9:47
119.93,-96.56,59.81,-0.53,-1.13,0.61,28/3/2022 9:47
-6.65,43.09,-2.26,0.39,-0.66,0.98,28/3/2022 9:47
-108.46,-78.55,-40.22,-0.08,-1.36,0.56,28/3/2022 9:47
-180.24,162.54,102.05,-0.08,-1.53,0.34,28/3/2022 9:47
-112.12,96.68,209.53,0.23,-1.2,0.2,28/3/2022 9:47
-44.86,-48.46,123.78,0.05,-0.66,0.16,28/3/2022 9:47
61.16,-40.89,19.78,0.07,-0.36,0.4,28/3/2022 9:47
147.22,-64.15,-102.66,0.17,-0.71,0.54,28/3/2022 9:47
151.06,-122.86,-135.25,0.05,-1.37,0.9,28/3/2022 9:47
42.72,16.6,-53.04,-0.2,-0.96,0.54,28/3/2022 9:47
-49.62,323.55,8.67,0.5,-0.87,0.63,28/3/2022 9:47
-55.42,257.2,129.58,0.9,-0.49,0.21,28/3/2022 9:47
-5.8,223.39,149.66,0.15,-0.44,0.61,28/3/2022 9:47
-1.89,-58.78,19.84,-0.24,-1.18,0.9,28/3/2022 9:47
-30.7,-129.33,-36.01,1.07,-0.3,0.51,28/3/2022 9:47
-47.91,-123.54,-63.9,1.08,-0.16,0.33,28/3/2022 9:47
-2.99,3.91,-19.65,0.32,-0.21,0.35,28/3/2022 9:47
-13.55,2.99,-15.56,0.29,-0.69,0.28,28/3/2022 9:47
50.66,-118.53,-1.4,0.74,-1.18,0.13,28/3/2022 9:47
80.81,-118.77,55.6,0.63,-0.99,0.51,28/3/2022 9:47
19.1,-96.31,45.96,0.36,-0.92,0.94,28/3/2022 9:47
-11.05,-36.13,-10.86,0.02,-0.85,0.28,28/3/2022 9:47
35.58,-15.75,22.77,0.2,-1.56,0.45,28/3/2022 9:47
40.16,166.93,-19.71,0.45,-0.2,0.83,28/3/2022 9:47
-53.1,251.46,-96.19,0.75,-0.46,-0.3,28/3/2022 9:47
74.28,-93.08,-57.56,0.15,-1.6,-0.23,28/3/2022 9:47
39.67,153.44,-13.37,0.55,-1.25,0.14,28/3/2022 9:47
52,-19.9,44.01,0.49,-0.93,-0.07,28/3/2022 9:47
38.88,-6.84,86.3,0.94,-0.85,-0.12,28/3/2022 9:47
32.17,-86.91,173.89,1.03,-0.78,-0.2,28/3/2022 9:47
22.34,-99.18,212.83,0.98,-0.42,-0.36,28/3/2022 9:47
47.49,-76.78,147.16,0.53,0,-0.24,28/3/2022 9:47
81.85,-34.61,-3.72,0.5,-0.21,0.09,28/3/2022 9:47
73.43,8.61,-70.07,0.76,-0.34,0.46,28/3/2022 9:47
-8.61,24.11,10.19,1.27,-0.49,1.23,28/3/2022 9:47
-20.32,46.26,7.93,0.56,-0.19,0.35,28/3/2022 9:47
-42.72,122.74,-46.57,0.97,0.04,0.29,28/3/2022 9:47
-27.53,-2.62,-23.93,1.14,-0.11,0.16,28/3/2022 9:47
-20.14,-43.95,12.63,1.03,0.14,0.21,28/3/2022 9:47
2.14,-33.08,2.38,0.87,-0.07,0.2,28/3/2022 9:47
52.49,-47.61,-20.45,0.53,-0.28,0.32,28/3/2022 9:47
-57.56,-51.94,34.06,0.64,-0.41,0.75,28/3/2022 9:47
-36.87,-161.68,137.57,0.83,-0.47,0.28,28/3/2022 9:47
-37.17,-286.74,67.57,0.13,0.55,0.66,28/3/2022 9:47
-15.5,-36.44,-23.68,0.14,0.78,1.05,28/3/2022 9:47
-60.79,-72.14,-3.78,-0.33,0.9,1.1,28/3/2022 9:47
-71.41,-230.16,-156.43,-0.76,1.12,1.07,28/3/2022 9:47
-48.95,143.86,-244.38,-0.21,-1.29,0.28,28/3/2022 9:47
-31.98,191.65,82.7,0.25,-0.05,-0.06,28/3/2022 9:47
108.03,-32.71,-1.04,-0.05,0.03,-0.12,28/3/2022 9:47
372.38,-36.01,-344.6,0.15,-0.77,0.53,28/3/2022 9:47
437.44,-157.65,-369.02,0.17,-3.65,1.23,28/3/2022 9:47
110.41,15.62,-7.2,-0.36,-1.06,0.67,28/3/2022 9:47
-30.15,66.16,0.31,0.44,-0.71,0.88,28/3/2022 9:47
-120.12,-67.08,-3.72,-0.03,-1.3,0.57,28/3/2022 9:47
-167.11,92.53,108.76,-0.07,-1.57,0.34,28/3/2022 9:47
-111.63,77.51,202.15,0.13,-1.11,0.24,28/3/2022 9:47
-44.68,-2.69,120.67,0.12,-0.6,0.2,28/3/2022 9:47
52.92,3.91,10.44,0.18,-0.36,0.34,28/3/2022 9:47
159.36,-111.02,-98.88,0.34,-0.77,0.45,28/3/2022 9:47
141.48,-183.35,-87.77,-0.39,-1.22,0.83,28/3/2022 9:47
25.76,70.25,-21,-0.06,-0.96,0.78,28/3/2022 9:47
-57.86,128.66,-14.22,0.32,-0.94,0.63,28/3/2022 9:47
-75.38,190.19,62.62,0.39,-0.97,0.33,28/3/2022 9:47
19.96,214.36,264.95,0.92,-0.79,-0.24,28/3/2022 9:47
218.63,-178.71,175.9,0.44,-0.63,-0.19,28/3/2022 9:47
163.88,127.62,33.51,0.89,-0.56,-0.4,28/3/2022 9:47
29.3,-51.64,61.16,0.92,-0.22,0.76,28/3/2022 9:47
-61.65,-36.25,97.78,1.2,-0.21,0.32,28/3/2022 9:47
-46.33,-5.74,84.05,1.11,0.12,-0.2,28/3/2022 9:47
11.6,-185.12,-7.75,0.17,0.58,0.73,28/3/2022 9:47
-47.73,-190.25,-19.23,0.17,0.66,1.03,28/3/2022 9:47
-0.98,-133,-22.03,-0.45,0.94,0.6,28/3/2022 9:47
-1.95,-142.52,-148.93,-1.19,1.08,0.99,28/3/2022 9:47
-18.8,-57.19,-238.46,0.14,-1.01,0.32,28/3/2022 9:47
-15.01,237.24,72.14,0.21,0.14,-0.36,28/3/2022 9:47
164.43,14.1,14.53,0.13,-0.07,0.2,28/3/2022 9:47
380.37,-8.06,-291.26,0.1,-0.97,0.81,28/3/2022 9:47
474.49,47.42,-298.28,-0.31,-3.96,1.78,28/3/2022 9:47
95.09,-115.84,-1.71,-0.33,-1.05,0.61,28/3/2022 9:47
-7.14,50.78,-21.48,0.26,-0.79,0.9,28/3/2022 9:47
-106.45,-16.36,-2.01,0.1,-1.25,0.47,28/3/2022 9:47
-144.65,103.21,140.38,-0.25,-1.41,0.3,28/3/2022 9:47
-73.55,105.65,219.12,0.26,-1.14,0.3,28/3/2022 9:47
-19.84,22.83,120,0,-0.56,0.31,28/3/2022 9:47
58.9,70.43,-27.71,0.3,-0.58,0.34,28/3/2022 9:47
43.7,120.91,-125.92,0.82,-0.93,0.3,28/3/2022 9:47
-37.48,66.16,29.11,1.28,-0.63,0.57,28/3/2022 9:47
-4.39,134.03,195.43,2.12,-1.03,-0.54,28/3/2022 9:47
-53.83,-21,260.13,0.68,0.03,0,28/3/2022 9:47
-58.11,-44.92,163.02,0.24,0.24,0.11,28/3/2022 9:47
10.5,-35.1,-14.53,0.11,0.12,-0.26,28/3/2022 9:47
379.15,-77.39,-167.85,-0.03,-4,3.93,28/3/2022 9:47
88.62,-17.46,-201.42,1.51,-0.11,0.31,28/3/2022 9:47
53.96,-67.14,-13.06,1.89,-0.22,1.55,28/3/2022 9:47
-126.53,-251.71,215.09,1.21,-0.33,0.85,28/3/2022 9:47
-109.68,-239.75,159.06,-0.04,0.12,0.14,28/3/2022 9:47
12.21,-122.01,43.33,-1.23,1.18,0.77,28/3/2022 9:47
77.39,-91.06,-294.86,0.05,0.25,1.52,28/3/2022 9:47
-89.42,436.04,-20.57,0.86,-0.59,0.03,28/3/2022 9:47
45.41,44.25,110.84,0.21,0.08,0.13,28/3/2022 9:47
225.22,-14.16,-52.25,0.01,0.32,0.13,28/3/2022 9:47
400.57,110.6,-403.32,0.39,-1.97,0.59,28/3/2022 9:47
261.72,-96.74,-325.93,0.45,-2.76,1.92,28/3/2022 9:47
29.85,10.99,-14.28,-0.18,-0.74,0.59,28/3/2022 9:47
-71.04,86.36,-24.6,0.35,-0.95,0.75,28/3/2022 9:47
-110.41,104.92,66.71,-0.09,-1.38,0.41,28/3/2022 9:47
-59.2,185.36,271.3,0.31,-1.45,0.45,28/3/2022 9:47
-53.41,-152.1,186.52,-0.05,-0.83,0.28,28/3/2022 9:47
27.22,21.12,8.48,-0.1,-0.52,0.27,28/3/2022 9:47
124.76,-8.42,-127.44,0.13,-0.82,0.35,28/3/2022 9:47
127.87,-47.61,-157.65,0.52,-1.4,0.86,28/3/2022 9:47
7.75,106.63,-15.5,0.29,-0.98,0.9,28/3/2022 9:47
-108.34,209.53,118.84,0.91,-0.97,0.61,28/3/2022 9:47
-105.71,42.97,349.67,1.02,-0.73,0.55,28/3/2022 9:47
-27.4,218.63,151.25,-0.06,-0.24,-0.04,28/3/2022 9:47
-2.32,141.91,-44.92,0.55,-0.37,-0.34,28/3/2022 9:47
11.17,43.88,-129.64,0.7,-0.01,-0.26,28/3/2022 9:47
-211,-505.92,-148.74,0.63,0.14,0.15,28/3/2022 9:47
47.06,26.25,-210.02,0.62,-1.37,-0.39,28/3/2022 9:47
18.37,97.53,-209.66,0.9,-1.1,-0.23,28/3/2022 9:47
-7.2,80.87,-45.78,1.24,-1.17,-0.1,28/3/2022 9:47
34.36,46.51,175.17,1.81,-1.37,-0.45,28/3/2022 9:47
53.41,5.92,390.32,0.68,-1.64,-0.66,28/3/2022 9:47
18.01,-59.39,69.15,-0.03,-0.36,-0.05,28/3/2022 9:47
65.19,-132.26,-27.65,0.08,-0.25,0,28/3/2022 9:47
132.69,-118.23,-263.43,0.31,-0.76,-0.08,28/3/2022 9:47
255.19,-376.46,-421.26,0.19,-2.72,0.75,28/3/2022 9:47
171.81,73.79,-53.41,-0.58,-1.25,0.55,28/3/2022 9:47
-2.26,210.57,-21.85,0.61,-0.73,0.73,28/3/2022 9:47
-92.16,-35.22,-28.87,0.12,-0.96,0.49,28/3/2022 9:47
-93.69,167.36,195.98,-0.17,-1.38,0.41,28/3/2022 9:47
-77.94,-15.62,271.97,0.07,-1.29,0.43,28/3/2022 9:47
-26,-36.87,130.68,-0.13,-0.71,0.28,28/3/2022 9:47
81.91,-43.27,7.02,0.1,-0.61,0.23,28/3/2022 9:47
